student_id,student_name,email,class,attendance,assignment_score,quiz_score,midterm_score,previous_result,study_hours_per_day,extracurricular_activities,final_score,grade,risk_level,timestamp
STU0956,Student_956,student956@school.edu,9A,93.65,43.09,32.0,76.33,62.16,2.1,4,56.0,D,Medium,2026-03-11T16:37:39.314795
STU0957,Student_957,student957@school.edu,12A,70.13,65.55,33.72,49.08,40.87,5.2,5,54.6,D,Medium,2026-03-01T16:37:39.314795
STU0958,Student_958,student958@school.edu,12A,50.6,49.31,72.52,66.3,41.55,0.4,1,54.31,D,Medium,2026-02-21T16:37:39.314795
STU0959,Student_959,student959@school.edu,9B,43.19,32.5,48.63,34.61,41.06,1.8,4,38.17,F,High,2026-01-08T16:37:39.314795
STU0960,Student_960,student960@school.edu,9B,53.19,87.68,78.42,64.66,45.26,1.6,5,60.05,C,Medium,2026-04-18T16:37:39.314795
STU0961,Student_961,student961@school.edu,9B,51.1,93.54,73.55,81.74,86.15,5.5,1,75.15,B,Low,2026-04-01T16:37:39.314795
STU0962,Student_962,student962@school.edu,10A,51.24,92.99,39.93,30.89,63.48,2.7,1,56.48,D,Medium,2026-03-30T16:37:39.314795
STU0963,Student_963,student963@school.edu,10A,80.75,89.72,71.58,97.87,69.99,3.9,1,79.6,B,Low,2026-04-07T16:37:39.314795
STU0964,Student_964,student964@school.edu,9A,74.04,99.33,88.48,66.77,45.04,1.2,0,61.91,C,Medium,2026-01-23T16:37:39.314795
STU0965,Student_965,student965@school.edu,12B,69.44,54.55,68.2,76.44,50.21,3.7,2,58.03,D,Medium,2026-01-23T16:37:39.314795
STU0966,Student_966,student966@school.edu,12B,46.77,78.0,80.98,31.45,93.72,6.9,5,71.14,B,Low,2026-04-11T16:37:39.314795
STU0967,Student_967,student967@school.edu,10B,74.66,78.71,60.15,44.44,40.36,7.4,3,60.68,C,Medium,2025-11-09T16:37:39.314795
STU0968,Student_968,student968@school.edu,12B,99.24,91.33,42.25,93.72,55.93,2.6,4,75.68,B,Low,2026-01-29T16:37:39.314795
STU0969,Student_969,student969@school.edu,10B,42.47,66.41,54.03,72.87,61.01,3.6,2,55.4,D,Medium,2026-04-16T16:37:39.314795
STU0970,Student_970,student970@school.edu,12B,95.63,40.3,77.66,66.62,52.39,4.5,1,59.58,D,Medium,2026-02-04T16:37:39.314795
STU0971,Student_971,student971@school.edu,9B,87.99,31.09,32.87,49.81,70.58,0.4,2,44.55,F,High,2026-01-18T16:37:39.314795
STU0972,Student_972,student972@school.edu,9A,42.99,39.64,91.51,84.97,65.12,7.7,4,62.21,C,Medium,2026-02-08T16:37:39.314795
STU0973,Student_973,student973@school.edu,10A,99.75,43.77,70.97,35.65,48.13,3.8,2,50.17,D,Medium,2025-10-27T16:37:39.314795
STU0974,Student_974,student974@school.edu,12A,65.35,97.68,36.87,48.29,53.12,2.5,4,58.32,D,Medium,2025-11-21T16:37:39.314795
STU0975,Student_975,student975@school.edu,10A,81.0,43.97,39.5,68.8,53.06,0.7,4,58.65,D,Medium,2026-03-03T16:37:39.314795
STU0976,Student_976,student976@school.edu,12A,86.94,88.37,36.72,66.86,76.65,4.0,5,73.45,B,Low,2025-12-30T16:37:39.314795
STU0977,Student_977,student977@school.edu,12B,65.23,58.72,31.94,69.12,92.45,3.4,1,64.41,C,Medium,2026-01-31T16:37:39.314795
STU0978,Student_978,student978@school.edu,10B,74.82,56.12,73.46,92.99,87.67,0.4,3,72.06,B,Low,2025-12-21T16:37:39.314795
STU0979,Student_979,student979@school.edu,12B,90.35,35.93,48.91,99.03,41.42,4.8,2,61.68,C,Medium,2025-10-24T16:37:39.314795
STU0980,Student_980,student980@school.edu,11B,91.86,38.5,70.92,65.76,78.02,5.6,4,65.35,C,Medium,2025-12-13T16:37:39.314795
STU0981,Student_981,student981@school.edu,10A,53.41,77.3,89.66,51.06,53.65,7.9,0,64.07,C,Medium,2026-02-26T16:37:39.314795
STU0982,Student_982,student982@school.edu,9B,44.03,40.71,91.59,66.39,49.83,0.8,0,54.55,D,Medium,2026-04-04T16:37:39.314795
STU0983,Student_983,student983@school.edu,9B,58.0,63.86,42.88,46.44,85.86,2.1,4,61.12,C,Medium,2025-11-12T16:37:39.314795
STU0984,Student_984,student984@school.edu,9B,65.94,74.53,42.94,87.3,74.45,1.4,5,70.38,B,Low,2025-12-17T16:37:39.314795
STU0985,Student_985,student985@school.edu,11A,57.37,37.0,71.21,55.71,51.51,3.1,0,47.73,F,High,2026-03-12T16:37:39.314795
STU0986,Student_986,student986@school.edu,9A,57.01,38.41,57.26,70.64,37.05,5.2,5,51.56,D,Medium,2026-01-18T16:37:39.314795
STU0987,Student_987,student987@school.edu,10A,68.07,80.61,49.38,98.72,56.46,6.8,4,71.17,B,Low,2025-12-05T16:37:39.314795
STU0988,Student_988,student988@school.edu,12A,70.78,42.21,40.6,75.92,68.79,3.7,1,55.94,D,Medium,2025-11-01T16:37:39.314795
STU0989,Student_989,student989@school.edu,11A,95.41,34.77,88.75,63.86,92.75,4.8,1,72.41,B,Low,2025-12-10T16:37:39.314795
STU0990,Student_990,student990@school.edu,11A,47.77,52.69,96.86,54.37,72.05,3.2,0,53.8,D,Medium,2026-02-18T16:37:39.314795
STU0991,Student_991,student991@school.edu,9B,79.92,64.96,77.55,52.66,48.89,6.2,5,64.71,C,Medium,2026-03-05T16:37:39.314795
STU0992,Student_992,student992@school.edu,12A,85.35,59.4,34.51,72.83,41.87,6.8,0,56.21,D,Medium,2025-11-08T16:37:39.314795
STU0993,Student_993,student993@school.edu,9A,95.41,52.48,78.91,56.43,94.33,4.6,1,69.09,C,Medium,2025-12-14T16:37:39.314795
STU0994,Student_994,student994@school.edu,12B,80.73,45.78,81.95,60.38,66.71,6.3,0,63.51,C,Medium,2025-10-29T16:37:39.314795
STU0995,Student_995,student995@school.edu,9B,52.21,86.7,92.53,55.17,59.48,4.4,0,61.71,C,Medium,2025-11-05T16:37:39.314795
STU0996,Student_996,student996@school.edu,12B,51.41,44.52,87.93,65.06,56.39,7.2,1,61.87,C,Medium,2025-12-27T16:37:39.314795
STU0997,Student_997,student997@school.edu,12A,77.53,91.18,69.84,38.9,66.03,0.8,3,61.21,C,Medium,2026-01-24T16:37:39.314795
STU0998,Student_998,student998@school.edu,9A,53.44,95.84,94.56,47.6,77.2,0.5,1,71.79,B,Low,2026-03-30T16:37:39.314795
STU0999,Student_999,student999@school.edu,10B,91.19,95.23,65.0,57.95,38.4,5.6,0,63.87,C,Medium,2026-02-10T16:37:39.314795
STU1000,Student_1000,student1000@school.edu,9A,41.94,59.5,44.04,92.16,38.56,1.6,5,53.32,D,Medium,2026-04-03T16:37:39.314795
STU9001,Struggling_Student,struggle@school.edu,10A,95.0,45.0,42.0,48.0,50.0,6.0,1,48.5,D,High,2026-04-18T16:37:39.318828
STU9002,Gifted_Student,gifted@school.edu,11A,65.0,92.0,95.0,90.0,88.0,3.0,4,89.0,A,Low,2026-04-18T16:37:39.318828
STU9003,Perfect_Student,perfect@school.edu,12A,100.0,98.0,97.0,99.0,95.0,7.0,3,97.5,A+,Low,2026-04-18T16:37:39.318828
STU9004,AtRisk_Student,atrisk@school.edu,9B,45.0,35.0,38.0,40.0,42.0,1.0,0,38.5,F,High,2026-04-18T16:37:39.318828
